JAHR,KT,Status,Inst,Adr,Ort,Typ,Notfalldienst,Infrastruktur1,Infrastruktur2,Infrastruktur3,Infrastruktur4,RWStatus,Akt,SL,WB,AnzStand,SA,RForm,LA,AmbKonsT,Ptage,PtageStatT,PtageStatMST,Aust,AustStatT,AustStatMST,Neug,NeugStatT,NeugStatMST,pAkutPT,Ops,Gebs,CMIb,CMIn,pAuPat,pPatWAU,pAkPat,pPatWAK,pZusVers,pPatLKP,pPatHOK,TeilsP,Leist,FMHKat,PersA,PersAWB,PersP,PersMT,PersS,PersT,StdBelA,StdBelP,PersAFall,PersPFall,PersMTFall,PersSFall,PersTFall,PersAFallMS,PersPFallMS,PersMTFallMS,PersTFallMS,AnzBelA,AnzBelP (nur ab KZP2010),pMRI_AMB,pMRI_STAT,pCT_AMB,pCT_STAT,pANGIO_AMB,pANGIO_STAT,pDIA_AMB,pDIA_STAT,AwBesold,AwInvest,AwSonst,AwT,EtMedL,EtSonst,EtSubv,EtDef,EtT,FiErg,EtAmb,AmbKonsA,PtageStatA,PtageStatMSA,AustStatA,AustStatMSA,Betten,BettenStatA,DAD,DADakut,DADStatA,DADStatMSA,DADlong,pBettenBel,pBettenBelStatA,CMIbA,CMInA,KostAmbA,KostOKPAmbA,KostStatA,KostKVGStatA,AnlKVGStatA,KostZvOKPStatA,AnlZvOKPStatA,KostLangA,AuftragLFA,KostAWLFA,KostWBLFA,KostForLFA,ErlAmbStatLangA,ErlAmbA,ErlOKPAmbA,ErlStatA,ErlKVGStatA,ErlKVGStatVA,ErlZvOKPStatA,ErlZvOKPStatVA,ErlLangA,AmbKonsP,PtageStatP,PtageStatMSP,AustStatP,AustStatMSP,BettenStatP,DADStatP,DADStatMSP,pBettenBelStatP,DMI_P,KostAmbP,KostOKPAmbP,KostStatP,KostKVGStatP,AnlKVGStatP,KostZvOKPStatP,AnlZvOKPStatP,KostLangP,AuftragLFP,KostAWLFP,KostWBLFP,KostForLFP,ErlAmbStatLangP,ErlAmbP,ErlOKPAmbP,ErlStatP,ErlKVGStatP,ErlKVGStatVP,ErlZvOKPStatP,ErlZvOKPStatVP,ErlLangP,AmbKonsR,PtageStatR,PtageStatMSR,AustStatR,AustStatMSR,BettenStatR,DADStatR,DADStatMSR,pBettenBelStatR,DMI_R,KostAmbR,KostOKPAmbR,KostStatR,KostKVGStatR,AnlKVGStatR,KostZvOKPStatR,AnlZvOKPStatR,KostLangR,AuftragLFR,KostAWLFR,KostWBLFR,KostForLFR,ErlAmbStatLangR,ErlAmbR,ErlOKPAmbR,ErlStatR,ErlKVGStatR,ErlKVGStatVR,ErlZvOKPStatR,ErlZvOKPStatVR,ErlLangR,AmbKonsB,PtageStatB,PtageStatMSB,AustStatB,AustStatMSB,BettenStatB,DADStatB,DADStatMSB,pBettenBelStatB,CMIbB,CMInB,KostAmbB,KostOKPAmbB,KostStatB,KostKVGStatB,AnlKVGStatB,KostZvOKPStatB,AnlZvOKPStatB,KostLangB,AuftragLFB,KostAWLFB,KostWBLFB,KostForLFB,ErlAmbStatLangB,ErlAmbB,ErlOKPAmbB,ErlStatB,ErlKVGStatB,ErlKVGStatVB,ErlZvOKPStatB,ErlZvOKPStatVB,ErlLangB,PTageLang,AustLang,KostLangT
2015,BL,,Hirslanden Klinik Birshof,Reinacherstrasse 28,4142 Münchenstein,K231,,,,,,,A,,"MSt, Arzt, BGs",1,"MRI, CT",R1,,,,,12753,,,3432,,,0,,5,0,0.979,0.961,,4.67,,35.49,,49.13,72.34,,,,10.39,,73.85,36.8,,183.73,35269,0,,,,,,0.3,2.15,1.07,5.35,,,,,,,,,,,17776197,6099161,13775036,37650394,37252834,2503424,85125,,,3277767,,,,12753,,3432,,48,,,,3.7,,,72.7,,,9969120,6761518,30125354,12043598,1242793,11622530,1135188,0,449918,,,,,8418552,5817083,35726100,13054055,45,10880702,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Hospiz im Park,Stollenrain 12,4144 Arlesheim,K235,,,,,,,A,,,1,,R2,,,,,2409,,,227,,,0,,0,0,,,,0.87,,19.65,,20.35,100,,,,1.92,,11.42,0,,18.72,,,,,,,,0.85,5.03,0,8.25,,,,,,,,,,,2401994,224194,422639,3049553,2258809,42942,747801,,,-163561,,,,2409,,227,,8,,,,10.6,,,85.1,,,0,0,2953062,2214795,162709,738265,54236,96491,0,,,,,0,0,2647384,1590383,46.3,527656,46.3,238608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Ita Wegman Geburtshaus,Pfeffingerweg 1,4144 Arlesheim,K232,,,,,,,B,,BGs,1,,R1,,,,,27,,,17,,,5,,0,2,0.446,0.362,,0,,35.29,,0,100,,,,0,,0,0,,0,0,455,,,,,,0,0,0,0,,,,,,,,,,,1048,31152,56871,89292,75268,0,14024,,,-11024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,17,1,,1.6,4.4,,,0,0,67750,67750,2720,0,0,0,0,,,,,0,0,56665,56665,47,0,,0,,,
2015,BL,,Kantonsspital Baselland,Mühlemattstrasse 26,4410 Liestal,K112,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",3,"MRI, CT, PET, CC, Lito",R4,,,,,189544,,,28708,,,1108,,18,10,1.022,1.002,,1.89,,20.29,,20.61,93,,,,457.29,,1150.53,423.07,,2924.44,0,0,,,,,,1.59,4.01,1.47,10.19,,,,,,,,,,,334882501,28626856,111546127,480520582,424492225,25334356,17539491,,,-7802502,,,,146376,,26164,,525,,,,5.6,,,80.6,,,135330898,120542154,298837776,209263224,19064826,77427693,6561836,0,0,,,,,99132774,88428217,320763211,206084152,47.5,102399606,65.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43168,,2544,92,,17,90.4,,820479,779974,24126524,16291366,1602479,7660274,767548,2577774,0,,,,,583581,555408,23242462,14709894,47.7,8318356,55.9,1024194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Klinik Arlesheim AG,Brachmattstrasse 19,4144 Arlesheim,K123,,,,,,,"A, P, R",,"MSt, Arzt, BGs",2,,R1,,,,,24745,,,1528,,,0,,0,0,0.919,0.917,,4.26,,62.22,,29.22,97.87,,,,51.99,,104,61.75,,322.1,,,,,,,,3.4,6.81,4.04,21.08,,,,,,,,,,,29838845,2414691,14317970,46680251,44052516,1888756,726424,,,8945,,,,10430,,1152,,31,,,,9.1,,,65.1,,,14503405,14353792,9217233,5734596,479474,3107830,285092,0,100515,,,,,12400547,12268908,9157962,5136912,46.9,3521248,46.8,0,,,13516,,329,42,,41.1,88,,534534,531183,9391456,7622608,793861,1598878,180828,0,90059,,,,,528496,524566,9145912,7104118,46.4,1761284,45.9,0,,,799,,47,12,,17,91,,0,0,3995348,2433335,204698,1362960,124337,0,30301,,,,,0,0,3808043,2154991,47,1405771,47.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Klinik ESTA,Gstadstrasse 42,4153 Reinach BL,K212,,,,,,,P,,BGs,2,,R2,,,,,5659,,,152,,,0,,0,0,,,,0,,53.99,,0,100,,,,0.75,,9.84,4.06,,20.73,2145,0,,,,,,0.49,6.47,2.67,13.64,,,,,,,,,,,2079653,149198,910840,3139691,3113674,65797,9500,,,77973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5659,,152,15,,37.2,98.6,,48409,48409,3091283,3091283,149082,0,0,0,0,,,,,50061,50061,3167605,3063614,45.6,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Praxisklinik Rennbahn AG,St. Jakobs­Strasse 106,4132 Muttenz,K231,,,,,,,A,,"MSt, Arzt, BGs",1,,R1,,,,,4439,,,1166,,,0,,2,0,0.897,0.892,,11.15,,70.85,,35.76,46.4,,,,18.99,,24.52,39.41,,112.89,124,0,,,,,,1.63,2.1,3.38,9.68,,,,,,,,,,,12058282,2566272,6094142,20805490,19827238,580133,63125,,,288699,,,,4439,,1166,,14.1,,,,3.8,,,86.2,,,9273959,4445940,11516285,3477856,314113,1620479,143367,0,63125,,,,,6288820,2962110,13776446,3226460,45,2641476,86.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Psychiatrie Baselland,Bienentalstrasse 7,4410 Liestal,K211,,,,,,,P,NF,"MSt, Arzt, BGs",12,,R4,,,,,72533,,,1997,,,0,,0,0,,,,0.82,,19.71,,5.94,97.9,,,,67.95,,211,89.73,,545.88,0,244,,,,,,3.4,10.57,4.49,27.34,,,,,,,,,,,62201136,3287608,15108144,80596888,70652584,78450,8000000,,,-1865855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72533,,1997,219,,36.3,93.1,,24070797,24070797,58637637,51890383,5179572,6735786,603911,0,740114,,,,,18086931,10655198,60644103,52733951,46.2,7252443,60.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BL,,Vista Klinik,Hauptstrasse 55,4102 Binningen,K235,,,,,,,A,,"Arzt, BGs",1,,R1,,,,,836,,,464,,,0,,4,0,,,,3.66,,48.1,,35.99,100,,,,4.48,,7.56,0,,14.24,125,0,,,,,,0.97,1.63,0,3.07,,,,,,,,,,,2067270,652836,1490473,4220219,3909465,1838,91000,,,37159,,,,836,,464,,5.9,,,,1.8,,,38.5,,,0,0,3930050,2603977,248127,1326073,125529,0,23757,,,,,0,0,4002303,2347686,48.4,1553813,62.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Adullam­Stiftung Basel Adullam­Geriatriespital,Mittlere Strasse 15,4056 Basel,K234,,,,,,,R,,"MSt, Arzt, BGs",2,,R2,,,,,32642,,,1421,,,0,,0,0,,,,0.27,,11.87,,23.22,99.93,,,,22.4,,117.94,24.45,,240.75,,,,,,,,1.58,8.3,1.72,16.94,,,,,,,,,,,18271833,2369353,5695347,26336533,26584942,171861,510795,,,931064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32642,,1421,100,,23,88.3,,356984,356984,26410153,19591737,1893890,6707044,719679,0,177826,,,,,313084,0,26981761,18992893,45.1,7438566,55.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Bethesda Spital AG,Gellertstrasse 144,4052 Basel,K122,,,,,,,"A, R",,"Arzt, BGs",1,"MRI, CT",R1,,,,,34883,,,6225,,,1202,,6,4,0.781,0.772,,2.04,,66.94,,29.68,98.68,,,,33.7,,201.76,89.43,,457.81,7634,150,,,,,,0.54,3.24,1.44,7.35,,,,,,,,,,,46311619,11893029,30729850,89124367,74826206,12958150,1151066,,,-684116,,,,25026,,5649,,94.8,,,,4.4,,,61.9,,,20871744,19190913,46865079,31598392,4089916,8732608,1327829,0,150026,,,,,18551630,16823573,48289993,28156406,45,11187641,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9857,,576,30,,17.1,89.1,,0,0,9000042,3867844,524726,1681251,237082,0,28237,,,,,0,0,8997790,2240553,69,1974392,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Felix Platter­Spital,Burgfelderstrasse 101,4055 Basel,K234,,,,,,,R,,"MSt, Arzt, BGs",2,CT,R4,,,,,81936,,,4837,,,0,,0,0,,,,1.11,,19.88,,23.77,99.76,,,,40.79,,312.63,91.94,,631.39,23628,13322,,,,,,0.84,6.46,1.9,13.05,,,,,,,,,,,68760050,4804880,19279417,92844347,82328519,4810656,6554348,,,849176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81936,,4837,231,,16.9,93.4,,7181699,6934836,79174466,56467024,7834011,22455180,3251262,2084437,3450320,,,,,6683668,5013668,78971119,52322681,45.9,24458150,60.6,1691255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Geburtshaus Basel,Schweizergasse 8,4054 Basel,K232,,,,,,,B,,,1,,R1,,,,,23,,,24,,,0,,0,1,0.549,0.384,,0,,25,,0,100,,,,0,,0,0,,0.05,0,677,,,,,,0,0,0,0.21,,,,,,,,,,,2799,27912,162365,194100,79704,114245,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,24,1,,1,6,,,117193,117193,76907,76907,8354,0,0,0,0,,,,,114237,54697,79704,79704,43.7,0,,0,,,
2015,BS,,Merian Iselin,Föhrenstrasse 2,4054 Basel,K231,,,,,,,A,,BGs,1,"MRI, CT",R2,,,,,26837,,,6882,,,0,,8,0,1.073,1.051,,5.34,,56.56,,36.57,82.07,,,,15.83,,195.18,70.04,,433.79,7031,0,,,,,,0.23,2.84,1.02,6.3,,,,,,,,,,,43989193,8607125,36257053,88853371,89195297,2951798,556800,,,2010482,,,,26837,,6882,,86,,,,3.9,,,85.5,,,13767797,11728705,77819725,39764462,4156153,26440857,2945121,0,353074,,,,,9834561,8345660,84446115,35478352,45,32262187,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Palliativzentrum Hildegard,St. Alban­Ring 151,4052 Basel,K235,,,,,,,A,,BGs,1,,R2,,,,,6297,,,331,,,0,,0,0,,,,0.58,,26.24,,21.74,99.13,,,,3.31,,30.27,1.23,,57.99,,,,,,,,1,9.15,0.37,17.52,,,,,,,,,,,6527863,967883,1483197,8980198,6191483,347618,2419886,,,-279,,,,6297,,331,,22,,,,19,,,69.1,,,0,0,7596669,5817456,550716,1779212,168431,1346080,0,,,,,0,0,8404179,5516285,46,187895,100,554530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Psychiatrische Klinik Sonnenhalde,Gänshaldenweg 22,4125 Riehen,K212,,,,,,,P,,"MSt, Arzt, BGs",2,,R1,,,,,22939,,,530,,,0,,0,0,,,,1,,53.04,,6.19,99.16,,,,21.08,,44.74,22.06,,124.55,,,,,,,,3.98,8.44,4.16,23.5,,,,,,,,,,,13190140,1451794,3475406,18117340,18061040,222535,138750,,,304984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22939,,530,68,,43.3,94.4,,4311756,4293614,13777932,12790762,1326823,968463,100453,0,165920,,,,,3813945,3775597,14387084,12968509,46.5,1257121,64.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Reha Chrischona,Hohe Strasse 30,4126 Bettingen,K221,,,,,,,R,,"MSt, Arzt, BGs",1,,R4,,,,,25103,,,1150,,,0,,0,0,,,,0.75,,45.83,,29.91,99.5,,,,9.49,,54.17,18.25,,108.95,,,,,,,,0.83,4.71,1.59,9.47,,,,,,,,,,,11850361,954680,5257657,18062698,17323354,444562,143912,,,-150870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25103,,1150,77,,21.8,88,,414459,414459,18411442,12769481,1525123,5561366,745820,0,143912,,,,,153884,153884,18311880,12493415,51.5,5550551,52.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Rehab Basel,Im Burgfelderhof 40,4055 Basel,K221,,,,,,,R,,"MSt, Arzt, BGs",1,,R1,,,,,26925,,,388,,,0,,0,0,,,,7.46,,70.28,,19.19,75.27,,,,25.27,,148.85,72.82,,333.84,,,,,,,,6.51,38.36,18.77,86.04,,,,,,,,,,,31860190,3429331,15463486,50753007,48122682,752301,1775617,,,-102407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26925,,388,85,,69.4,90,,5066328,3684430,46796799,28805667,2987102,7206049,754175,0,318833,,,,,4895530,3391442,43414400,25749506,49.5,7343607,53.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Schmerzklinik Basel AG,Hirschgässlein 11,4051 Basel,K235,,,,,,,A,,"MSt, Arzt, BGs",1,CT,R1,,,,,1702,,,117,,,0,,2,0,,,,1.71,,68.7,,17.95,95.73,,,,13.71,,13.41,18.07,,70.88,900,0,,,,,,11.72,11.46,15.44,60.58,,,,,,,,,,,7300741,1207196,2679630,11198003,9805371,88237,1304395,,,-1291895,,,,1702,,117,,14,,,,14.5,,,33.4,,,8140448,7570616,3219442,2538389,300016,407710,47280,0,0,,,,,6917520,5708919,2988076,2269782,50,399000,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,St. Claraspital,Kleinriehenstrasse 30,4058 Basel,K112,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,"MRI, CT, PET, CC, LB",R1,,,,,70106,,,10455,,,0,,7,0,1.084,1.086,,6.57,,41.67,,39.13,98.62,,,,119.51,,407.32,81.9,,791.27,,,,,,,,1.14,3.9,0.78,7.57,,,,,,,,,,,108904047,34277240,52295982,195477269,183548693,4401722,5512279,,,-2014576,,,,70106,,10455,,229,,,,6.7,,,85.4,,,45067807,45067807,132159589,70853045,7610495,46041581,4948408,0,3880781,,,,,38705200,37252520,148058966,64719755,47.1,78028690,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Universitäre Psychiatrische Kliniken Basel,Wilhelm­Klein­Strasse 27,4056 Basel,K211,,,,,,,P,NF,"MSt, Arzt, BGs",9,,R4,,,,,105654,,,3171,,,0,,0,0,,,,2.31,,21.71,,8.39,97.08,,,,105.51,,314.52,215,,884.33,910,0,,,,,,3.33,9.92,6.78,27.89,,,,,,,,,,,104100430,9104588,38838573,152043591,113355556,19919190,22039489,,,3270643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105654,,3171,308,,33.3,94.7,,32687983,31216290,96648203,85592505,6181776,10759566,1371504,77207,8673232,,,,,23409121,22955056,112350767,76917035,61.7,13132581,70.8,57346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Universitäts­Kinderspital beider Basel (UKBB),Spitalstrasse 33,4056 Basel,K233,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,"MRI, CT",R4,,,,,32916,,,5984,,,83,,4,0,1.073,1.03,,5.96,,67.22,,13.89,79.49,,,,136.66,,375.56,95.92,,766.23,,,,,,,,2.28,6.28,1.6,12.8,,,,,,,,,,,86781660,12057939,34449340,138664295,112581056,1780071,22130259,,,3497703,,,,32916,,5984,,108.3,,,,5.5,,,77.9,,,45143746,35025197,78527965,35468448,3764247,3903760,427151,0,10108097,,,,,49561968,25723705,92595925,32619832,45,5713057,45,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,BS,,Universitätsspital Basel,Hebelstrasse 32,4056 Basel,K111,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,"MRI, CT, PET, CC, LB",R4,,,,,210012,,,34306,,,2136,,24,5,1.33,1.296,,6.84,,46.86,,21.75,91.67,,,,877.81,,1676.8,610.12,,4764.8,,,,,,,,2.56,4.89,1.78,13.89,,,,,,,,,,,611150660,66963958,276613349,954727967,763996579,79271972,117312623,,,5853207,,,,210012,,34306,,618,,,,6.1,,,91.1,,,277439715,241698450,562103604,377174319,35430983,146612207,11716295,0,92790781,,,,,295251857,190179145,665909992,343443338,47.4,162688132,80.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,FR,,Clinique Générale - Ste­Anne SA,Rue Hans­Geiler 6,1700 Fribourg,K123,,,,,,,A,,BGs,1,,R1,,,,,12933,,,3684,,,0,,4,0,1.01,0.972,,0.03,,7.67,,25.23,80.3,,,,0,,58.9,20.38,,111.28,3718,0,,,,,,0,1.6,0.55,3.02,,,,,,,,,,,9821964,4578463,20975908,35376335,36324829,1000689,0,,,1969083,,,,12933,,3684,,52.6,,,,3.5,,,67.6,,,2058635,1807998,34732018,20955691,2512460,5632805,824540,0,0,,,,,3092653,1840926,34232868,20703678,49.1,7016676,49.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,FR,,HFR - Hôpital fribourgeois,Case postale,1708 Fribourg,K112,,,,,,,"A, R","NF, IPS","MSt, Arzt, BGs",5,"MRI, CT, PET, CC, LB",R4,,,,,162594,,,19629,,,735,,17,4,1.039,1.048,,0.68,,4.19,,12.55,93.98,,,,448.11,,1066.6,254.25,,2476.48,,,,,,,,2.28,5.43,1.3,12.62,,,,,,,,,,,305959508,24065084,118845765,456906199,375370016,11822750,60745033,,,2016377,,,,117888,,17176,,402,,,,6.9,,,89.2,,,152939292,137955253,235062004,183264923,6347817,33584883,1191171,0,0,,,,,144931490,129986238,212541956,149713912,49,40782424,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44706,,2453,139,,18.2,74.4,,1134948,1134948,32271789,27092179,1340237,4564101,218952,4696917,0,,,,,864359,837210,25775115,20603802,49,3867335,49,503481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,FR,,Hôpital Jules Daler,Route de Bertigny 34,1700 Fribourg,K123,,,,,,,A,,BGs,1,Lito,R2,,,,,23022,,,6680,,,1373,,5,4,0.706,0.692,,0.04,,5.9,,13.38,99.18,,,,0,,142.96,8.81,,224.2,31697,0,,,,,,0,2.14,0.13,3.36,,,,,,,,,,,29344332,3708000,10577197,43950862,44860084,2531610,0,,,3849994,,,,23022,,6680,,57.8,,,,3.4,,,84.2,,,2349720,1879771,44700262,36701208,3957036,7528109,811700,0,0,,,,,2591322,2318001,44800372,33569681,49.3,6875718,49.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,FR,,Maison de Naissance le Petit Prince,Route du Petit­Moncor 1d,1752 Villars­sur­Glâne,K232,,,,,,,B,,BGs,1,,R1,,,,,605,,,214,,,101,,0,2,0.377,0.366,,0,,8.41,,0,100,,,,0,,1.23,0,,3.15,,,,,,,,0,0.57,0,1.47,,,,,,,,,,,256117,118798,408897,796487,691440,100460,5000,,,1163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605,,214,2.2,,2.8,75.7,,,66943,66943,707950,707950,85718,0,0,0,0,,,,,100460,50063,696532,691532,48.5,0,,0,,,
2015,FR,,Réseau fribourgeois de santé mentale - RFSM Centre de soins hospitaliers,L'Hôpital 140,1633 Marsens,K211,,,,,,,P,NF,"MSt, Arzt, BGs",1,,R4,,,,,60933,,,2308,,,0,,0,0,,,,0.25,,1.6,,0,99.55,,,,69.26,,176.93,43.72,,437.32,755,1890,,,,,,3,7.67,1.89,18.95,,,,,,,,,,,49706645,5449690,8017788,70154800,52148104,2969535,11080281,,,-42626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60933,,2308,170,,26.4,95.6,,15085799,14617460,42073254,41840302,4249576,0,0,1051734,1150050,,,,,22195659,15840848,42777606,42555657,49,0,,1048157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,GE,,Clinique Belmont,Route de Chêne 26,1207 Genève,K212,,,,,,,P,,BGs,1,,R1,,,,,8727,,,196,,,0,,0,0,,,,1.38,,21.96,,0,99.54,,,,2.9,,12.09,8.66,,32.48,,,,,,,,1.48,6.17,4.42,16.57,,,,,,,,,,,3172209,0,606969,4217017,3018182,0,1198835,,,-30610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8727,,196,24,,44.5,97.8,,1032067,1032067,3184951,3184951,0,0,0,0,0,,,,,1530022,1530022,2656386,1488161,55,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,GE,,Clinique de Carouge,Avenue Cardinal­Mermillod 1,1227 Carouge GE,K231,,,,,,,A,"NF, IPS","MSt, Arzt, BGs",1,,R1,,,,,1626,,,373,,,0,,1,0,0.768,0.712,,12.2,,3.32,,66.05,70.56,,,,17,,48.5,1.7,,90.45,622,0,,,,,,4.56,13,0.46,24.25,,,,,,,,,,,7034384,1239553,6592260,14866197,0,484872,0,,,0,,,,1626,,373,,15,,,,4.4,,,29.5,,,10758891,9214506,3017026,459870,62685,1188767,104624,0,973988,,,,,0,0,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,GE,,Clinique de Joli­Mont,Avenue Jean­Trembley 45,1209 Genève,K221,,,,,,,R,,"Arzt, BGs",1,,R4,,,,,27450,,,1291,,,0,,0,0,,,,1.84,,0.37,,0,92.72,,,,6.94,,72.22,9.38,,157.35,222,141,,,,,,0.54,5.59,0.73,12.19,,,,,,,,,,,18176322,1414838,3390360,22981520,19720729,1152796,2107995,,,-719341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27450,,1291,96,,21.3,82.9,,0,0,23386650,23132793,2616429,12586,1428,277314,80620,,,,,0,0,22182894,19466211,40.6,11408,100,93879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
